,mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,TargetScan,miRDB,refseqid_1,genesymbol_1,start_1,end_1,bindingp_1,energy_1,seed_1,accessibility_1,au_1,phylopstem_1,phylopflank_1,me_1,number_of_pairings_1,binding_region_length_1,longest_consecutive_pairings_1,position_1,TargetScan_1,miRDB_1,refseqid_2,genesymbol_2,start_2,end_2,bindingp_2,energy_2,seed_2,accessibility_2,au_2,phylopstem_2,phylopflank_2,me_2,number_of_pairings_2,binding_region_length_2,longest_consecutive_pairings_2,position_2,TargetScan_2,miRDB_2,refseqid_3,genesymbol_3,start_3,end_3,bindingp_3,energy_3,seed_3,accessibility_3,au_3,phylopstem_3,phylopflank_3,me_3,number_of_pairings_3,binding_region_length_3,longest_consecutive_pairings_3,position_3,TargetScan_3,miRDB_3,refseqid_4,genesymbol_4,start_4,end_4,bindingp_4,energy_4,seed_4,accessibility_4,au_4,phylopstem_4,phylopflank_4,me_4,number_of_pairings_4,binding_region_length_4,longest_consecutive_pairings_4,position_4,TargetScan_4,miRDB_4,refseqid_5,genesymbol_5,start_5,end_5,bindingp_5,energy_5,seed_5,accessibility_5,au_5,phylopstem_5,phylopflank_5,me_5,number_of_pairings_5,binding_region_length_5,longest_consecutive_pairings_5,position_5,TargetScan_5,miRDB_5
28,hsa-miR-211-5p,NM_006749,SLC20A2,1993,2017,0.846153846154,-27.0,1,0.0001557159,0.294,0.0,0.0,-9.185336516991068,20,24,10,CDS,0,0,NM_020702,MYORG,3155,3182,1.0,-22.1,1,0.000620316,0.47100000000000003,0.0,0.0,-4.170623526505279,19,27,8,3UTR,0,1,NM_004736,XPR1,2978,3013,1.0,-22.3,1,0.0007780563,0.529,0.0,0.0,-4.95700071937229,19,35,8,3UTR,0,0,NM_033016,PDGFB,1881,1909,0.923076923077,-19.5,1,0.0008191566999999999,0.397,0.0,0.0,-4.170623526505279,18,28,8,3UTR,0,0,NM_002609,PDGFRB,1624,1641,1.0,-23.9,1,0.00010101959999999999,0.382,0.0,0.0,-7.803670806344982,16,17,16,CDS,0,1,NM_021219,JAM2,175,195,0.923076923077,-27.0,1,8.43064e-06,0.265,0.0,0.0,-8.429258759619717,18,20,13,5UTR,0,0
29,hsa-miR-212-3p,NM_006749,SLC20A2,2465,2499,0.923076923077,-28.0,1,2.399219e-06,0.353,0.0,0.0,-4.95700071937229,19,34,8,CDS,0,0,NM_020702,MYORG,5729,5753,1.0,-20.8,1,0.02514337,0.618,0.0,0.0,-4.170623526505279,18,24,11,3UTR,0,0,NM_004736,XPR1,5052,5065,0.923076923077,-18.5,1,0.0001231715,0.588,0.0,0.0,-9.546562468637928,12,13,12,3UTR,0,0,NM_002608,PDGFB,2957,3014,0.846153846154,-25.9,1,0.008519180999999999,0.382,0.0,0.0,-4.95700071937229,18,40,9,3UTR,0,0,NM_002609,PDGFRB,783,799,1.0,-24.7,1,9.529099e-05,0.485,0.0,0.0,-13.6655996434504,14,16,9,CDS,0,0,NM_021219,JAM2,972,990,0.923076923077,-19.6,1,0.000139366,0.529,0.0,0.0,-8.559766261219162,15,18,9,CDS,0,0
30,hsa-miR-214-3p,NM_006749,SLC20A2,1126,1142,1.0,-26.9,1,0.005200866,0.618,0.0,0.0,-5.180080914529842,15,16,15,CDS,0,0,NM_020702,MYORG,3342,3362,1.0,-24.0,1,0.0018436129999999998,0.515,0.0,0.0,-8.145411092473202,17,20,13,3UTR,0,0,NM_004736,XPR1,1555,1586,0.846153846154,-24.9,1,0.003231072,0.456,0.0,0.0,-7.371380111199144,17,31,8,CDS,0,0,NM_002608,PDGFB,1918,1936,0.923076923077,-23.5,1,0.0020893170000000003,0.456,0.0,0.0,-9.546562468637928,15,18,8,3UTR,0,0,NM_002609,PDGFRB,3867,3888,0.846153846154,-22.9,1,2.350759e-05,0.368,0.0,0.0,-13.108367851885047,16,21,6,3UTR,0,0,NM_021219,JAM2,3153,3173,0.923076923077,-23.4,1,6.921564e-06,0.397,0.0,0.0,-11.69253299882458,15,20,8,3UTR,0,0
31,hsa-miR-222-5p,NM_006749,SLC20A2,2260,2306,0.923076923077,-26.8,1,3.038683e-05,0.456,0.0,0.0,-10.206994217676383,18,24,7,CDS,0,0,NM_020702,MYORG,2410,2439,0.846153846154,-22.1,1,0.0002101138,0.485,0.0,0.0,-3.793324837357118,17,29,10,3UTR,0,0,NM_004736,XPR1,7034,7084,1.0,-22.0,1,9.285345999999999e-05,0.632,0.0,0.0,-9.07603789418476,16,19,14,3UTR,0,0,NM_033016,PDGFB,1816,1872,0.846153846154,-20.5,1,0.001051056,0.441,0.0,0.0,-4.650164754877523,20,56,8,3UTR,0,0,NM_002609,PDGFRB,4663,4689,0.923076923077,-24.1,1,0.0005134838,0.441,0.0,0.0,-3.9375744462016646,20,26,10,3UTR,0,0,NM_021219,JAM2,1972,2008,0.9487179487180001,-18.8,1,0.0002303972,0.618,0.0,0.0,-8.624726210594211,19,36,12,3UTR,0,0
32,hsa-miR-224-3p,NM_006749,SLC20A2,834,851,0.923076923077,-22.8,1,0.0018593420000000002,0.544,0.0,0.0,-10.789068936966107,16,17,16,CDS,0,0,NM_020702,MYORG,1055,1092,0.846153846154,-22.3,1,6.849053000000001e-05,0.382,0.0,0.0,-9.546562468637928,18,37,9,CDS,0,0,NM_004736,XPR1,1698,1716,0.846153846154,-19.9,1,1.696467e-05,0.574,0.0,0.0,-9.046177274673164,15,18,7,CDS,0,0,NM_002608,PDGFB,750,769,0.846153846154,-20.1,1,3.1712690000000005e-05,0.353,0.0,0.0,-16.044619253940663,14,19,7,5UTR,0,0,NM_002609,PDGFRB,5367,5387,0.923076923077,-22.8,1,3.637894e-05,0.368,0.0,0.0,-9.546562468637928,17,20,7,3UTR,0,0,NM_021219,JAM2,591,613,0.923076923077,-24.0,1,6.382197e-06,0.426,0.0,0.0,-8.66051072386539,17,22,8,CDS,0,0
33,hsa-let-7i-3p,NM_006749,SLC20A2,2488,2509,0.846153846154,-27.7,1,4.364125e-06,0.368,0.0,0.0,-7.357527171764015,17,21,7,CDS,0,0,NM_020702,MYORG,14,50,0.846153846154,-27.8,1,5.9355369999999995e-05,0.294,0.0,0.0,-7.284377755798022,20,36,6,5UTR,0,0,NM_004736,XPR1,707,734,1.0,-25.5,1,2.905211e-06,0.515,0.0,0.0,-7.382219742266032,20,27,7,CDS,0,0,NM_002608,PDGFB,1819,1843,1.0,-24.0,1,0.00161002,0.485,0.0,0.0,-10.654402343224412,18,24,7,3UTR,0,0,NM_002609,PDGFRB,2698,2727,0.923076923077,-22.7,1,0.00017692560000000002,0.485,0.0,0.0,-4.95700071937229,20,29,7,CDS,0,0,NM_001270408,JAM2,1530,1553,0.846153846154,-25.1,1,1.184452e-06,0.5,0.0,0.0,-7.270635648552919,18,23,5,3UTR,0,0
34,hsa-miR-23b-5p,NM_006749,SLC20A2,3124,3164,1.0,-23.3,1,2.2674320000000002e-05,0.47100000000000003,0.0,0.0,-11.398282843874615,15,20,10,3UTR,0,0,NM_020702,MYORG,1787,1809,1.0,-31.6,1,0.0001144866,0.368,0.0,0.0,-5.838533207394711,19,22,14,CDS,0,0,NM_004736,XPR1,7751,7770,1.0,-22.6,1,0.002533852,0.515,0.0,0.0,-7.926024803627187,16,19,8,3UTR,0,0,NM_033016,PDGFB,1177,1195,0.846153846154,-22.4,1,2.953593e-07,0.324,0.0,0.0,-6.983414211216407,14,18,6,3UTR,0,0,NM_002609,PDGFRB,13,53,0.923076923077,-24.8,1,0.00048696680000000003,0.382,0.0,0.0,-5.226705058867908,17,40,9,5UTR,0,0,NM_021219,JAM2,3635,3664,0.923076923077,-20.8,1,3.94283e-06,0.529,0.0,0.0,-3.793324837357118,19,29,12,3UTR,0,0
35,hsa-miR-23b-3p,NM_006749,SLC20A2,2175,2212,1.0,-21.9,1,3.5650779999999997e-07,0.47100000000000003,0.0,0.0,-4.026373917660732,17,23,9,CDS,0,0,NM_020702,MYORG,5172,5214,0.923076923077,-20.5,1,0.01727673,0.41200000000000003,0.0,0.0,-5.190049799675903,18,42,9,3UTR,0,0,NM_004736,XPR1,3301,3319,1.0,-18.6,1,0.0032100329999999997,0.5589999999999999,0.0,0.0,-6.936790066878342,16,18,12,3UTR,0,0,NM_002608,PDGFB,3753,3781,0.923076923077,-24.7,1,0.001520984,0.424,0.0,0.0,-9.546562468637928,18,21,15,3UTR,0,0,NM_002609,PDGFRB,2065,2098,0.923076923077,-26.5,1,9.211193e-07,0.456,0.0,0.0,-9.695854671446662,20,33,9,CDS,0,0,NM_021219,JAM2,2066,2085,0.846153846154,-17.9,1,0.0021149579999999997,0.544,0.0,0.0,-7.236136814494244,14,19,11,3UTR,0,0
36,hsa-miR-137-5p,NM_006749,SLC20A2,140,164,0.923076923077,-24.7,1,0.0002920116,0.368,0.0,0.0,-5.57006045253205,17,24,8,5UTR,0,0,NM_020702,MYORG,2305,2329,0.846153846154,-22.0,1,1.005481e-06,0.368,0.0,0.0,-8.707035959654831,14,17,11,CDS,0,0,NM_004736,XPR1,3564,3585,0.923076923077,-20.9,1,0.0032407990000000004,0.662,0.0,0.0,-5.481260981072984,17,21,6,3UTR,0,0,NM_002608,PDGFB,839,862,1.0,-24.7,1,1.343282e-06,0.265,0.0,0.0,-8.707035959654831,16,23,11,5UTR,0,0,NM_002609,PDGFRB,4236,4267,0.846153846154,-26.8,1,7.533686999999999e-07,0.397,0.0,0.0,-6.5006872542436085,19,31,15,3UTR,0,0,NM_021219,JAM2,2055,2078,0.923076923077,-23.2,1,9.682926999999999e-06,0.485,0.0,0.0,-6.106959766537749,18,23,6,3UTR,0,0
37,hsa-miR-145-5p,NM_006749,SLC20A2,3676,3713,0.923076923077,-27.1,1,6.294373000000001e-05,0.47100000000000003,0.0,0.0,-11.374879977366588,18,25,7,3UTR,0,0,NM_020702,MYORG,5741,5785,0.846153846154,-24.7,1,0.02663295,0.544,0.0,0.0,-8.28966070131775,20,44,10,3UTR,0,0,NM_004736,XPR1,2852,2873,1.0,-21.8,1,6.521456999999999e-05,0.632,0.0,0.0,-8.22622880542772,17,21,6,3UTR,0,0,NM_002608,PDGFB,3101,3122,0.923076923077,-25.3,1,4.341643e-06,0.324,0.0,0.0,-11.121246264222355,17,21,12,3UTR,0,0,NM_002609,PDGFRB,1398,1439,1.0,-30.8,1,0.0057423840000000006,0.397,0.0,0.0,-5.838533207394711,18,22,11,CDS,0,0,NM_021219,JAM2,1998,2047,0.846153846154,-23.4,1,7.584125e-05,0.529,0.0,0.0,-3.793324837357118,18,49,11,3UTR,0,0
38,hsa-miR-125b-2-3p,NM_006749,SLC20A2,991,1016,0.846153846154,-20.7,1,6.061991e-05,0.5,0.0,0.0,-7.794895910253615,19,25,8,CDS,0,0,NM_020702,MYORG,1977,2014,0.846153846154,-25.4,1,6.618059e-06,0.27899999999999997,0.0,0.0,-5.227013184751041,17,23,8,CDS,0,0,NM_004736,XPR1,5950,5998,0.846153846154,-21.6,1,0.001929502,0.603,0.0,0.0,-5.226705058867908,19,48,7,3UTR,0,0,NM_002608,PDGFB,1290,1329,0.846153846154,-27.1,1,1.4876419999999999e-08,0.382,0.0,0.0,-8.056611621014138,18,22,12,CDS,0,0,NM_002609,PDGFRB,663,691,0.846153846154,-24.7,0,0.002564502,0.368,0.0,0.0,-15.566558404643448,16,28,12,CDS,0,0,NM_021219,JAM2,2061,2085,0.846153846154,-20.3,1,0.0021149579999999997,0.544,0.0,0.0,-7.237970133421482,17,24,6,3UTR,0,0
39,hsa-miR-134-5p,NM_006749,SLC20A2,749,772,0.923076923077,-24.2,1,1.616501e-05,0.426,0.0,0.0,-12.845343048321824,18,23,10,CDS,0,0,NM_020702,MYORG,2072,2112,0.923076923077,-24.9,1,0.0002494152,0.397,0.0,0.0,-7.140128146953473,20,40,10,CDS,0,0,NM_004736,XPR1,853,881,0.846153846154,-25.3,1,0.0005012762,0.47100000000000003,0.0,0.0,-9.456048547040908,19,28,9,CDS,0,0,NM_002608,PDGFB,2341,2372,1.0,-25.6,1,0.0007939821000000001,0.382,0.0,0.0,-4.026373917660732,20,31,9,3UTR,0,0,NM_002609,PDGFRB,343,362,1.0,-23.7,1,1.247184e-05,0.485,0.0,0.0,-13.71197181644736,17,19,14,5UTR,0,0,NM_021219,JAM2,1854,1877,0.923076923077,-22.1,1,0.0036945690000000004,0.574,0.0,0.0,-16.49037411886075,14,23,9,3UTR,0,0
40,hsa-miR-150-3p,NM_006749,SLC20A2,1180,1201,1.0,-26.4,1,6.259074e-05,0.515,0.0,0.0,-13.647227447265156,17,21,9,CDS,0,1,NM_020702,MYORG,1120,1143,0.846153846154,-26.1,1,7.760821e-07,0.33799999999999997,0.0,0.0,-7.087403398279153,17,23,6,CDS,0,0,NM_004736,XPR1,848,884,0.923076923077,-29.8,1,0.0006509173,0.47100000000000003,0.0,0.0,-10.47446712965731,18,36,8,CDS,0,0,NM_033016,PDGFB,419,449,0.846153846154,-26.0,1,0.00011107760000000001,0.397,0.0,0.0,-8.056611621014138,17,30,9,CDS,0,0,NM_002609,PDGFRB,4504,4525,1.0,-31.0,1,0.0015186070000000002,0.47100000000000003,0.0,0.0,-9.695854671446662,19,21,14,3UTR,0,1,NM_021219,JAM2,2785,2807,1.0,-30.6,1,0.0002645759,0.426,0.0,0.0,-8.828175122859369,17,22,8,3UTR,0,0
41,hsa-miR-154-5p,NM_006749,SLC20A2,2001,2051,0.846153846154,-23.2,1,2.355595e-05,0.324,0.0,0.0,-4.95700071937229,19,50,14,CDS,0,0,NM_020702,MYORG,658,681,0.846153846154,-25.7,1,8.390802e-09,0.235,0.0,0.0,-6.5006872542436085,18,23,11,CDS,0,0,NM_004736,XPR1,2952,3002,0.923076923077,-20.9,1,0.04685786,0.5589999999999999,0.0,0.0,-7.803670806344982,17,31,8,3UTR,1,1,NM_002608,PDGFB,1032,1055,0.923076923077,-24.7,1,0.001158018,0.11800000000000001,0.0,0.0,-8.851285568499376,19,23,13,5UTR,0,0,NM_002609,PDGFRB,2312,2336,0.871794871795,-23.7,1,5.478372e-08,0.368,0.0,0.0,-5.529863923972705,20,24,12,CDS,0,0,NM_001270408,JAM2,1439,1461,0.923076923077,-21.4,1,8.062425e-06,0.382,0.0,0.0,-7.236136814494244,17,22,6,CDS,0,0
42,hsa-miR-185-5p,NM_006749,SLC20A2,1258,1289,0.846153846154,-23.7,1,0.01960554,0.441,0.0,0.0,-6.963799684058155,18,31,7,CDS,0,0,NM_020702,MYORG,6071,6109,0.923076923077,-22.3,1,0.5681618,0.647,0.0,0.0,-3.9375744462016646,21,38,11,3UTR,0,0,NM_004736,XPR1,6346,6371,1.0,-22.4,1,0.3887079,0.662,0.0,0.0,-3.793324837357118,19,25,8,3UTR,0,0,NM_002608,PDGFB,2279,2304,0.846153846154,-23.8,1,0.0006197787999999999,0.353,0.0,0.0,-10.752244329692424,17,25,8,3UTR,0,0,NM_002609,PDGFRB,491,534,0.923076923077,-23.6,1,0.001202855,0.456,0.0,0.0,-6.09222096393106,17,27,8,CDS,0,0,NM_021219,JAM2,2064,2100,1.0,-21.2,1,0.005164001,0.618,0.0,0.0,-5.227013184751041,19,36,8,3UTR,0,0
43,hsa-miR-188-5p,NM_006749,SLC20A2,2600,2653,1.0,-24.7,1,2.986896e-05,0.5,0.0,0.0,-8.141217673318426,19,31,7,CDS,0,0,NM_020702,MYORG,3292,3315,0.846153846154,-27.0,1,1.33147e-06,0.41200000000000003,0.0,0.0,-9.08402652291986,17,23,6,3UTR,0,0,NM_004736,XPR1,4020,4034,0.923076923077,-22.3,0,0.12625830000000002,0.574,0.0,0.0,-17.110244939514768,13,14,13,3UTR,0,0,NM_002608,PDGFB,2616,2630,1.0,-22.6,0,0.4397124,0.47100000000000003,0.0,0.0,-20.45704824911112,12,14,8,3UTR,0,0,NM_002609,PDGFRB,1644,1677,0.807692307692,-24.3,1,6.139126e-05,0.397,0.0,0.0,-3.9375744462016646,20,33,11,CDS,0,0,NM_021219,JAM2,2254,2276,0.846153846154,-21.2,1,4.200737e-06,0.588,0.0,0.0,-8.019827316048655,19,22,14,3UTR,0,0
44,hsa-miR-188-3p,NM_006749,SLC20A2,3107,3143,0.923076923077,-27.9,1,2.759277e-06,0.368,0.0,0.0,-3.793324837357118,19,36,9,3UTR,0,0,NM_020702,MYORG,1728,1745,0.923076923077,-22.2,1,5.578562e-05,0.368,0.0,0.0,-7.091008560868949,16,17,16,CDS,0,1,NM_004736,XPR1,7744,7765,0.923076923077,-24.6,1,0.00010618469999999999,0.515,0.0,0.0,-8.108626787507722,16,21,5,3UTR,0,1,NM_002608,PDGFB,3648,3682,0.846153846154,-25.5,1,8.653237e-06,0.397,0.0,0.0,-7.127663820060954,18,24,11,3UTR,0,0,NM_002609,PDGFRB,2403,2423,0.9487179487180001,-26.7,1,0.0003223564,0.41200000000000003,0.0,0.0,-10.881386096424489,18,20,14,CDS,0,0,NM_021219,JAM2,3038,3062,1.0,-21.9,1,2.7209640000000004e-05,0.529,0.0,0.0,-7.794895910253615,18,24,5,3UTR,0,0
45,hsa-miR-193a-5p,NM_006749,SLC20A2,2759,2795,0.923076923077,-23.5,1,1.466038e-06,0.47100000000000003,0.0,0.0,-5.027463444025684,18,24,13,3UTR,0,0,NM_020702,MYORG,1656,1678,0.923076923077,-25.0,1,3.407289e-07,0.397,0.0,0.0,-8.697667621259923,18,22,8,CDS,0,0,NM_004736,XPR1,419,435,1.0,-26.5,1,0.0001693973,0.544,0.0,0.0,-4.170623526505279,15,16,15,CDS,0,0,NM_002608,PDGFB,328,347,0.923076923077,-27.3,1,0.0005913213,0.221,0.0,0.0,-4.170623526505279,15,19,10,5UTR,0,0,NM_002609,PDGFRB,1805,1831,1.0,-32.0,1,9.743368e-06,0.382,0.0,0.0,-3.793324837357118,21,26,15,CDS,0,0,NM_021219,JAM2,677,700,1.0,-23.9,1,0.1149607,0.5589999999999999,0.0,0.0,-9.957570382207184,19,23,9,CDS,0,0
46,hsa-miR-320a-3p,NM_006749,SLC20A2,2702,2736,0.846153846154,-27.0,1,0.1541259,0.368,0.0,0.0,-10.581821137417268,15,20,9,3UTR,0,0,NM_020702,MYORG,3262,3285,1.0,-26.4,1,0.0063406009999999995,0.47100000000000003,0.0,0.0,-6.514540193678738,17,23,10,3UTR,0,0,NM_004736,XPR1,2653,2672,1.0,-26.1,1,0.00019597200000000001,0.515,0.0,0.0,-4.026373917660732,17,19,14,3UTR,0,0,NM_002608,PDGFB,2473,2492,0.846153846154,-26.4,1,6.30716e-05,0.426,0.0,0.0,-10.070681591187551,16,19,11,3UTR,0,0,NM_002609,PDGFRB,113,130,0.846153846154,-29.1,1,2.805345e-08,0.294,0.0,0.0,-8.29127580885367,15,17,12,5UTR,0,0,NM_021219,JAM2,217,257,0.923076923077,-25.9,1,2.7401370000000003e-05,0.324,0.0,0.0,-9.779611548941544,16,24,8,5UTR,0,0
47,hsa-miR-128-2-5p,NM_006749,SLC20A2,1868,1887,1.0,-23.4,1,0.0016657689999999999,0.353,0.0,0.0,-11.254033235030066,14,19,9,CDS,0,0,NM_020702,MYORG,5163,5187,1.0,-25.4,1,0.0001335235,0.5,0.0,0.0,-8.5967296462943,19,24,7,3UTR,0,0,NM_004736,XPR1,2059,2092,0.846153846154,-25.5,1,0.0007470286,0.441,0.0,0.0,-11.398282843874615,17,27,7,CDS,0,0,NM_002608,PDGFB,1709,1749,0.923076923077,-27.8,1,1.425165e-07,0.33799999999999997,0.0,0.0,-6.762348921612015,20,30,7,CDS,0,0,NM_002609,PDGFRB,3285,3319,1.0,-23.1,1,0.02389234,0.426,0.0,0.0,-12.640789312202791,15,34,9,CDS,0,0,NM_021219,JAM2,2291,2331,0.923076923077,-23.6,1,0.0005874968,0.529,0.0,0.0,-8.004855389940193,19,31,10,3UTR,0,0
48,hsa-miR-194-3p,NM_006749,SLC20A2,1497,1523,0.871794871795,-26.1,1,5.00454e-07,0.368,0.0,0.0,-5.180080914529842,19,26,10,CDS,0,0,NM_020702,MYORG,700,723,0.923076923077,-27.5,1,3.88361e-06,0.33799999999999997,0.0,0.0,-5.838533207394711,15,17,15,CDS,0,0,NM_004736,XPR1,2994,3023,1.0,-23.2,1,2.895405e-05,0.544,0.0,0.0,-6.514540193678738,18,29,9,3UTR,0,0,NM_033016,PDGFB,533,554,1.0,-20.9,1,4.6961059999999996e-06,0.33799999999999997,0.0,0.0,-7.038800455379432,18,21,10,CDS,0,0,NM_002609,PDGFRB,178,195,0.846153846154,-26.5,1,1.317383e-08,0.294,0.0,0.0,-8.79206118126477,14,17,9,5UTR,0,0,NM_021219,JAM2,109,149,1.0,-29.7,1,6.487208e-05,0.309,0.0,0.0,-5.495113920508111,19,25,11,5UTR,0,0
49,hsa-miR-106b-3p,NM_006749,SLC20A2,339,371,0.923076923077,-25.4,1,9.128938e-07,0.235,0.0,0.0,-9.283231650341488,18,23,12,5UTR,0,0,NM_020702,MYORG,3296,3318,0.846153846154,-26.6,1,1.566819e-06,0.41200000000000003,0.0,0.0,-6.484258455685907,19,22,7,3UTR,0,0,NM_004736,XPR1,85,119,0.820512820513,-24.2,1,5.363839e-05,0.20600000000000002,0.0,0.0,-7.8956403728998374,19,34,9,5UTR,0,0,NM_033016,PDGFB,585,634,0.846153846154,-25.9,1,0.0004199243,0.324,0.0,0.0,-4.650164754877523,20,49,8,CDS,0,0,NM_002609,PDGFRB,4622,4647,0.923076923077,-23.3,1,2.215318e-05,0.456,0.0,0.0,-7.140128146953473,19,25,5,3UTR,0,0,NM_021219,JAM2,3470,3503,0.846153846154,-24.0,1,5.435094e-05,0.515,0.0,0.0,-9.932877811705168,17,33,10,3UTR,0,0
50,hsa-miR-29c-5p,NM_006749,SLC20A2,1641,1683,1.0,-28.8,1,0.0001258135,0.382,0.0,0.0,-6.723767449401162,18,21,10,CDS,0,0,NM_020702,MYORG,4437,4465,1.0,-22.6,1,6.613616e-05,0.5589999999999999,0.0,0.0,-9.964902622363823,17,23,9,3UTR,0,0,NM_004736,XPR1,2149,2173,1.0,-24.7,1,0.002649962,0.47100000000000003,0.0,0.0,-7.540339988048538,17,20,11,CDS,0,0,NM_002608,PDGFB,3102,3122,0.923076923077,-24.7,1,4.341643e-06,0.324,0.0,0.0,-9.551605062602114,18,20,11,3UTR,0,0,NM_002609,PDGFRB,5377,5401,0.923076923077,-21.5,1,0.0008457797,0.309,0.0,0.0,-9.551605062602114,17,24,10,3UTR,0,0,NM_021219,JAM2,1531,1553,1.0,-21.1,1,0.0055292069999999995,0.6759999999999999,0.0,0.0,-5.190049799675903,17,22,9,3UTR,0,0
51,hsa-miR-130b-5p,NM_006749,SLC20A2,118,134,1.0,-22.6,1,1.1302870000000001e-05,0.456,0.0,0.0,-10.282012028888564,14,16,10,5UTR,0,0,NM_020702,MYORG,2466,2487,0.923076923077,-22.6,1,2.1361060000000002e-05,0.382,0.0,0.0,-4.528774397607752,17,21,10,3UTR,0,0,NM_004736,XPR1,7756,7779,0.846153846154,-18.5,1,0.001619371,0.544,0.0,0.0,-9.03925358921928,16,23,9,3UTR,0,0,NM_002608,PDGFB,3011,3030,0.923076923077,-20.6,1,0.002480858,0.426,0.0,0.0,-10.282012028888564,16,19,10,3UTR,0,0,NM_002609,PDGFRB,1414,1435,1.0,-20.3,1,4.187569e-05,0.397,0.0,0.0,-8.319888395918463,16,21,9,CDS,0,0,NM_021219,JAM2,352,386,0.846153846154,-21.0,1,5.427023999999999e-08,0.353,0.0,0.0,-5.939295367543767,15,20,11,5UTR,0,0
52,hsa-miR-361-5p,NM_006749,SLC20A2,2296,2311,0.846153846154,-18.5,1,5.520086e-08,0.426,0.0,0.0,-11.638210795663033,14,15,14,CDS,0,0,NM_020702,MYORG,4545,4569,1.0,-20.1,1,0.009936376,0.515,0.0,0.0,-9.546562468637928,17,24,8,3UTR,0,0,NM_004736,XPR1,3157,3208,0.923076923077,-20.4,1,0.0016630579999999998,0.632,0.0,0.0,-3.9375744462016646,19,35,13,3UTR,0,0,NM_002608,PDGFB,3274,3294,0.923076923077,-22.8,1,0.000342156,0.382,0.0,0.0,-8.813436320252679,14,20,9,3UTR,0,0,NM_002609,PDGFRB,4871,4892,0.9615384615379999,-21.7,1,0.0002125591,0.41200000000000003,0.0,0.0,-6.857959480565336,17,21,8,3UTR,0,0,NM_021219,JAM2,3243,3265,0.846153846154,-18.1,1,6.99765e-07,0.5,0.0,0.0,-9.546562468637928,15,22,11,3UTR,0,0
53,hsa-miR-361-3p,NM_006749,SLC20A2,2278,2315,0.923076923077,-28.0,1,3.2844e-08,0.41200000000000003,0.0,0.0,-3.9375744462016646,23,37,11,CDS,0,0,NM_020702,MYORG,5872,5893,0.923076923077,-21.9,1,4.642137e-05,0.515,0.0,0.0,-12.25512276139502,16,21,6,3UTR,0,0,NM_004736,XPR1,120,184,0.884615384615,-26.9,1,4.366584e-05,0.353,0.0,0.0,-3.9375744462016646,23,64,13,5UTR,0,0,NM_002608,PDGFB,2123,2143,0.846153846154,-24.9,1,9.028184e-07,0.368,0.0,0.0,-5.180080914529842,17,20,8,3UTR,0,0,NM_002609,PDGFRB,4860,4911,1.0,-26.4,1,0.0001101854,0.397,0.0,0.0,-5.190049799675903,19,25,7,3UTR,0,0,NM_021219,JAM2,116,128,0.846153846154,-20.7,1,4.046412e-07,0.20600000000000002,0.0,0.0,-7.168005828254716,11,12,11,5UTR,0,0
54,hsa-miR-363-5p,NM_006749,SLC20A2,1005,1024,0.923076923077,-20.0,1,0.0001119576,0.515,0.0,0.0,-4.95700071937229,16,19,10,CDS,0,0,NM_020702,MYORG,3877,3898,0.846153846154,-20.2,1,0.02666881,0.456,0.0,0.0,-8.550105501956237,15,21,7,3UTR,0,0,NM_004736,XPR1,5032,5046,0.923076923077,-18.4,1,0.008697715,0.5589999999999999,0.0,0.0,-5.082763575906494,13,14,13,3UTR,0,0,NM_002608,PDGFB,1186,1204,1.0,-21.1,1,0.00013879770000000001,0.47100000000000003,0.0,0.0,-9.13262946581958,14,18,11,CDS,0,1,NM_002609,PDGFRB,1130,1149,1.0,-23.0,1,0.00021438740000000002,0.441,0.0,0.0,-5.813840636892697,15,19,11,CDS,0,1,NM_021219,JAM2,2997,3008,1.0,-19.2,1,0.1992152,0.485,0.0,0.0,-10.254597317694373,10,11,10,3UTR,0,0
55,hsa-miR-365a-5p,NM_006749,SLC20A2,3932,3953,1.0,-23.3,1,0.0427532,0.772,0.0,0.0,-3.9375744462016646,17,21,8,3UTR,0,0,NM_020702,MYORG,5222,5241,1.0,-22.9,1,0.03041786,0.41200000000000003,0.0,0.0,-7.91236201216959,14,19,7,3UTR,0,0,NM_004736,XPR1,5921,5963,1.0,-24.8,1,9.217792999999999e-05,0.544,0.0,0.0,-5.838533207394711,15,17,15,3UTR,0,0,NM_002608,PDGFB,1855,1892,0.923076923077,-27.8,1,3.179502e-05,0.544,0.0,0.0,-3.9375744462016646,18,21,9,3UTR,0,0,NM_002609,PDGFRB,2779,2829,0.9615384615379999,-31.4,1,0.0003102759,0.47100000000000003,0.0,0.0,-11.088633895973327,17,21,14,CDS,0,0,NM_021219,JAM2,3271,3307,1.0,-26.0,1,0.1651684,0.5589999999999999,0.0,0.0,-6.514540193678738,18,36,13,3UTR,0,0
